# Generated by MIB Browser
# Version 8.0.3
# 4/14/2026 4:12:36 PM
#
# HUA-MALIR-100.19
# 16:12  04:12 PM
MIB	"OID Name"	Value
ENTITY-MIB	entPhysicalContainedIn.1764411	1764396
ENTITY-MIB	entPhysicalContainedIn.1764412	1764396
ENTITY-MIB	entPhysicalContainedIn.1764600	1763784
ENTITY-MIB	entPhysicalContainedIn.1764804	1764600
ENTITY-MIB	entPhysicalContainedIn.1764805	1764804
ENTITY-MIB	entPhysicalContainedIn.1764806	1764804
ENTITY-MIB	entPhysicalContainedIn.1764807	1764804
ENTITY-MIB	entPhysicalContainedIn.1764808	1764804
ENTITY-MIB	entPhysicalContainedIn.1764809	1764804
ENTITY-MIB	entPhysicalContainedIn.1764810	1764804
ENTITY-MIB	entPhysicalContainedIn.1764811	1764804
ENTITY-MIB	entPhysicalContainedIn.1764812	1764804
ENTITY-MIB	entPhysicalContainedIn.1764813	1764804
ENTITY-MIB	entPhysicalContainedIn.1764814	1764804
ENTITY-MIB	entPhysicalContainedIn.1764815	1764804
ENTITY-MIB	entPhysicalContainedIn.1764816	1764804
ENTITY-MIB	entPhysicalContainedIn.1764817	1764804
ENTITY-MIB	entPhysicalContainedIn.1764818	1764804
ENTITY-MIB	entPhysicalContainedIn.1764819	1764804
ENTITY-MIB	entPhysicalContainedIn.1764820	1764804
ENTITY-MIB	entPhysicalContainedIn.1765008	1763784
ENTITY-MIB	entPhysicalContainedIn.1765416	1763784
ENTITY-MIB	entPhysicalContainedIn.1765620	1765416
ENTITY-MIB	entPhysicalContainedIn.1765621	1765620
ENTITY-MIB	entPhysicalContainedIn.1765622	1765620
ENTITY-MIB	entPhysicalContainedIn.1765654	1765620
ENTITY-MIB	entPhysicalContainedIn.1765671	1765654
ENTITY-MIB	entPhysicalContainedIn.1765673	1765671
ENTITY-MIB	entPhysicalContainedIn.1765824	1763784
ENTITY-MIB	entPhysicalContainedIn.1766028	1765824
ENTITY-MIB	entPhysicalContainedIn.1766232	1763784
ENTITY-MIB	entPhysicalContainedIn.3500640	0
ENTITY-MIB	entPhysicalContainedIn.5250960	0
ENTITY-MIB	entPhysicalContainedIn.7001280	0
ENTITY-MIB	entPhysicalContainedIn.8751600	0
ENTITY-MIB	entPhysicalContainedIn.10501920	0
ENTITY-MIB	entPhysicalContainedIn.12252240	0
ENTITY-MIB	entPhysicalContainedIn.14002560	0
ENTITY-MIB	entPhysicalContainedIn.15752880	0
ENTITY-MIB	entPhysicalContainedIn.17503200	0
ENTITY-MIB	entPhysicalContainedIn.19253520	0
ENTITY-MIB	entPhysicalContainedIn.21003840	0
ENTITY-MIB	entPhysicalContainedIn.22754160	0
ENTITY-MIB	entPhysicalContainedIn.24504480	0
ENTITY-MIB	entPhysicalContainedIn.26254800	0
ENTITY-MIB	entPhysicalContainedIn.28005120	0
ENTITY-MIB	entPhysicalContainedIn.29755440	0
ENTITY-MIB	entPhysicalContainedIn.31505760	0
ENTITY-MIB	entPhysicalContainedIn.33256080	0
ENTITY-MIB	entPhysicalContainedIn.35006400	0
ENTITY-MIB	entPhysicalContainedIn.36756720	0
ENTITY-MIB	entPhysicalContainedIn.38507040	0
ENTITY-MIB	entPhysicalContainedIn.40257360	0
ENTITY-MIB	entPhysicalContainedIn.42007680	0
ENTITY-MIB	entPhysicalContainedIn.43758000	0
ENTITY-MIB	entPhysicalContainedIn.45508320	0
ENTITY-MIB	entPhysicalContainedIn.47258640	0
ENTITY-MIB	entPhysicalContainedIn.49008960	0
ENTITY-MIB	entPhysicalContainedIn.50759280	0
ENTITY-MIB	entPhysicalContainedIn.52509600	0
ENTITY-MIB	entPhysicalContainedIn.54259920	0
ENTITY-MIB	entPhysicalContainedIn.56010240	0
ENTITY-MIB	entPhysicalContainedIn.57760560	0
ENTITY-MIB	entPhysicalContainedIn.59510880	0
ENTITY-MIB	entPhysicalContainedIn.61261200	0
ENTITY-MIB	entPhysicalContainedIn.63011520	0
ENTITY-MIB	entPhysicalContainedIn.64761840	0
ENTITY-MIB	entPhysicalContainedIn.66512160	0
ENTITY-MIB	entPhysicalContainedIn.68262480	0
ENTITY-MIB	entPhysicalContainedIn.70012800	0
ENTITY-MIB	entPhysicalContainedIn.71763120	0
ENTITY-MIB	entPhysicalContainedIn.73513440	0
ENTITY-MIB	entPhysicalContainedIn.75263760	0
ENTITY-MIB	entPhysicalContainedIn.77014080	0
ENTITY-MIB	entPhysicalContainedIn.78764400	0
ENTITY-MIB	entPhysicalContainedIn.80514720	0
ENTITY-MIB	entPhysicalContainedIn.82265040	0
ENTITY-MIB	entPhysicalContainedIn.84015360	0
ENTITY-MIB	entPhysicalContainedIn.85765680	0
ENTITY-MIB	entPhysicalContainedIn.87516000	0
ENTITY-MIB	entPhysicalContainedIn.89266320	0
ENTITY-MIB	entPhysicalContainedIn.91016640	0
ENTITY-MIB	entPhysicalContainedIn.92766960	0
ENTITY-MIB	entPhysicalContainedIn.94517280	0
ENTITY-MIB	entPhysicalContainedIn.96267600	0
ENTITY-MIB	entPhysicalContainedIn.98017920	0
ENTITY-MIB	entPhysicalContainedIn.99768240	0
ENTITY-MIB	entPhysicalContainedIn.101518560	0
ENTITY-MIB	entPhysicalContainedIn.103268880	0
ENTITY-MIB	entPhysicalContainedIn.105019200	0
ENTITY-MIB	entPhysicalContainedIn.106769520	0
ENTITY-MIB	entPhysicalContainedIn.108519840	0
ENTITY-MIB	entPhysicalContainedIn.110270160	0
ENTITY-MIB	entPhysicalContainedIn.112020480	0
ENTITY-MIB	entPhysicalContainedIn.113770800	0
ENTITY-MIB	entPhysicalClass.36	9
ENTITY-MIB	entPhysicalClass.72	9
ENTITY-MIB	entPhysicalClass.1750320	11
ENTITY-MIB	entPhysicalClass.1763784	3
ENTITY-MIB	entPhysicalClass.1764192	5
ENTITY-MIB	entPhysicalClass.1764396	9
ENTITY-MIB	entPhysicalClass.1764397	10
ENTITY-MIB	entPhysicalClass.1764398	10
ENTITY-MIB	entPhysicalClass.1764399	10
ENTITY-MIB	entPhysicalClass.1764400	10
ENTITY-MIB	entPhysicalClass.1764401	10
ENTITY-MIB	entPhysicalClass.1764402	10
ENTITY-MIB	entPhysicalClass.1764403	10
ENTITY-MIB	entPhysicalClass.1764404	10
ENTITY-MIB	entPhysicalClass.1764405	10
ENTITY-MIB	entPhysicalClass.1764406	10
ENTITY-MIB	entPhysicalClass.1764407	10
ENTITY-MIB	entPhysicalClass.1764408	10
ENTITY-MIB	entPhysicalClass.1764409	10
ENTITY-MIB	entPhysicalClass.1764410	10
ENTITY-MIB	entPhysicalClass.1764411	10
ENTITY-MIB	entPhysicalClass.1764412	10
ENTITY-MIB	entPhysicalClass.1764600	5
ENTITY-MIB	entPhysicalClass.1764804	9
ENTITY-MIB	entPhysicalClass.1764805	10
ENTITY-MIB	entPhysicalClass.1764806	10
ENTITY-MIB	entPhysicalClass.1764807	10
ENTITY-MIB	entPhysicalClass.1764808	10
ENTITY-MIB	entPhysicalClass.1764809	10
ENTITY-MIB	entPhysicalClass.1764810	10
ENTITY-MIB	entPhysicalClass.1764811	10
ENTITY-MIB	entPhysicalClass.1764812	10
ENTITY-MIB	entPhysicalClass.1764813	10
ENTITY-MIB	entPhysicalClass.1764814	10
ENTITY-MIB	entPhysicalClass.1764815	10
ENTITY-MIB	entPhysicalClass.1764816	10
ENTITY-MIB	entPhysicalClass.1764817	10
ENTITY-MIB	entPhysicalClass.1764818	10
ENTITY-MIB	entPhysicalClass.1764819	10
ENTITY-MIB	entPhysicalClass.1764820	10
ENTITY-MIB	entPhysicalClass.1765008	5
ENTITY-MIB	entPhysicalClass.1765416	5
ENTITY-MIB	entPhysicalClass.1765620	9
ENTITY-MIB	entPhysicalClass.1765621	10
ENTITY-MIB	entPhysicalClass.1765622	10
ENTITY-MIB	entPhysicalClass.1765654	5
ENTITY-MIB	entPhysicalClass.1765671	9
ENTITY-MIB	entPhysicalClass.1765673	10
ENTITY-MIB	entPhysicalClass.1765824	5
ENTITY-MIB	entPhysicalClass.1766028	9
ENTITY-MIB	entPhysicalClass.1766232	5
ENTITY-MIB	entPhysicalClass.3500640	11
ENTITY-MIB	entPhysicalClass.5250960	11
ENTITY-MIB	entPhysicalClass.7001280	11
ENTITY-MIB	entPhysicalClass.8751600	11
ENTITY-MIB	entPhysicalClass.10501920	11
ENTITY-MIB	entPhysicalClass.12252240	11
ENTITY-MIB	entPhysicalClass.14002560	11
ENTITY-MIB	entPhysicalClass.15752880	11
ENTITY-MIB	entPhysicalClass.17503200	11
ENTITY-MIB	entPhysicalClass.19253520	11
ENTITY-MIB	entPhysicalClass.21003840	11
ENTITY-MIB	entPhysicalClass.22754160	11
ENTITY-MIB	entPhysicalClass.24504480	11
ENTITY-MIB	entPhysicalClass.26254800	11
ENTITY-MIB	entPhysicalClass.28005120	11
ENTITY-MIB	entPhysicalClass.29755440	11
ENTITY-MIB	entPhysicalClass.31505760	11
ENTITY-MIB	entPhysicalClass.33256080	11
ENTITY-MIB	entPhysicalClass.35006400	11
ENTITY-MIB	entPhysicalClass.36756720	11
ENTITY-MIB	entPhysicalClass.38507040	11
ENTITY-MIB	entPhysicalClass.40257360	11
ENTITY-MIB	entPhysicalClass.42007680	11
ENTITY-MIB	entPhysicalClass.43758000	11
ENTITY-MIB	entPhysicalClass.45508320	11
ENTITY-MIB	entPhysicalClass.47258640	11
ENTITY-MIB	entPhysicalClass.49008960	11
ENTITY-MIB	entPhysicalClass.50759280	11
ENTITY-MIB	entPhysicalClass.52509600	11
ENTITY-MIB	entPhysicalClass.54259920	11
ENTITY-MIB	entPhysicalClass.56010240	11
ENTITY-MIB	entPhysicalClass.57760560	11
ENTITY-MIB	entPhysicalClass.59510880	11
ENTITY-MIB	entPhysicalClass.61261200	11
ENTITY-MIB	entPhysicalClass.63011520	11
ENTITY-MIB	entPhysicalClass.64761840	11
ENTITY-MIB	entPhysicalClass.66512160	11
ENTITY-MIB	entPhysicalClass.68262480	11
ENTITY-MIB	entPhysicalClass.70012800	11
ENTITY-MIB	entPhysicalClass.71763120	11
ENTITY-MIB	entPhysicalClass.73513440	11
ENTITY-MIB	entPhysicalClass.75263760	11
ENTITY-MIB	entPhysicalClass.77014080	11
ENTITY-MIB	entPhysicalClass.78764400	11
ENTITY-MIB	entPhysicalClass.80514720	11
ENTITY-MIB	entPhysicalClass.82265040	11
ENTITY-MIB	entPhysicalClass.84015360	11
ENTITY-MIB	entPhysicalClass.85765680	11
ENTITY-MIB	entPhysicalClass.87516000	11
ENTITY-MIB	entPhysicalClass.89266320	11
ENTITY-MIB	entPhysicalClass.91016640	11
ENTITY-MIB	entPhysicalClass.92766960	11
ENTITY-MIB	entPhysicalClass.94517280	11
ENTITY-MIB	entPhysicalClass.96267600	11
ENTITY-MIB	entPhysicalClass.98017920	11
ENTITY-MIB	entPhysicalClass.99768240	11
ENTITY-MIB	entPhysicalClass.101518560	11
ENTITY-MIB	entPhysicalClass.103268880	11
ENTITY-MIB	entPhysicalClass.105019200	11
ENTITY-MIB	entPhysicalClass.106769520	11
ENTITY-MIB	entPhysicalClass.108519840	11
ENTITY-MIB	entPhysicalClass.110270160	11
ENTITY-MIB	entPhysicalClass.112020480	11
ENTITY-MIB	entPhysicalClass.113770800	11
ENTITY-MIB	entPhysicalParentRelPos.36	-1
ENTITY-MIB	entPhysicalParentRelPos.72	-1
ENTITY-MIB	entPhysicalParentRelPos.1750320	-1
ENTITY-MIB	entPhysicalParentRelPos.1763784	1
ENTITY-MIB	entPhysicalParentRelPos.1764192	1
ENTITY-MIB	entPhysicalParentRelPos.1764396	1
ENTITY-MIB	entPhysicalParentRelPos.1764397	1
ENTITY-MIB	entPhysicalParentRelPos.1764398	2
ENTITY-MIB	entPhysicalParentRelPos.1764399	3
ENTITY-MIB	entPhysicalParentRelPos.1764400	4
ENTITY-MIB	entPhysicalParentRelPos.1764401	5
ENTITY-MIB	entPhysicalParentRelPos.1764402	6
ENTITY-MIB	entPhysicalParentRelPos.1764403	7
ENTITY-MIB	entPhysicalParentRelPos.1764404	8
ENTITY-MIB	entPhysicalParentRelPos.1764405	9
ENTITY-MIB	entPhysicalParentRelPos.1764406	10
ENTITY-MIB	entPhysicalParentRelPos.1764407	11
ENTITY-MIB	entPhysicalParentRelPos.1764408	12
ENTITY-MIB	entPhysicalParentRelPos.1764409	13
ENTITY-MIB	entPhysicalParentRelPos.1764410	14
ENTITY-MIB	entPhysicalParentRelPos.1764411	15
ENTITY-MIB	entPhysicalParentRelPos.1764412	16
ENTITY-MIB	entPhysicalParentRelPos.1764600	2
ENTITY-MIB	entPhysicalParentRelPos.1764804	1
ENTITY-MIB	entPhysicalParentRelPos.1764805	1
ENTITY-MIB	entPhysicalParentRelPos.1764806	2
ENTITY-MIB	entPhysicalParentRelPos.1764807	3
ENTITY-MIB	entPhysicalParentRelPos.1764808	4
ENTITY-MIB	entPhysicalParentRelPos.1764809	5
ENTITY-MIB	entPhysicalParentRelPos.1764810	6
ENTITY-MIB	entPhysicalParentRelPos.1764811	7
ENTITY-MIB	entPhysicalParentRelPos.1764812	8
ENTITY-MIB	entPhysicalParentRelPos.1764813	9
ENTITY-MIB	entPhysicalParentRelPos.1764814	10
ENTITY-MIB	entPhysicalParentRelPos.1764815	11
ENTITY-MIB	entPhysicalParentRelPos.1764816	12
ENTITY-MIB	entPhysicalParentRelPos.1764817	13
ENTITY-MIB	entPhysicalParentRelPos.1764818	14
ENTITY-MIB	entPhysicalParentRelPos.1764819	15
ENTITY-MIB	entPhysicalParentRelPos.1764820	16
ENTITY-MIB	entPhysicalParentRelPos.1765008	3
ENTITY-MIB	entPhysicalParentRelPos.1765416	4
ENTITY-MIB	entPhysicalParentRelPos.1765620	1
ENTITY-MIB	entPhysicalParentRelPos.1765621	1
ENTITY-MIB	entPhysicalParentRelPos.1765622	2
ENTITY-MIB	entPhysicalParentRelPos.1765654	1
ENTITY-MIB	entPhysicalParentRelPos.1765671	1
ENTITY-MIB	entPhysicalParentRelPos.1765673	2
ENTITY-MIB	entPhysicalParentRelPos.1765824	5
ENTITY-MIB	entPhysicalParentRelPos.1766028	1
ENTITY-MIB	entPhysicalParentRelPos.1766232	6
ENTITY-MIB	entPhysicalParentRelPos.3500640	-1
ENTITY-MIB	entPhysicalParentRelPos.5250960	-1
ENTITY-MIB	entPhysicalParentRelPos.7001280	-1
ENTITY-MIB	entPhysicalParentRelPos.8751600	-1
ENTITY-MIB	entPhysicalParentRelPos.10501920	-1
ENTITY-MIB	entPhysicalParentRelPos.12252240	-1
ENTITY-MIB	entPhysicalParentRelPos.14002560	-1
ENTITY-MIB	entPhysicalParentRelPos.15752880	-1
ENTITY-MIB	entPhysicalParentRelPos.17503200	-1
ENTITY-MIB	entPhysicalParentRelPos.19253520	-1
ENTITY-MIB	entPhysicalParentRelPos.21003840	-1
ENTITY-MIB	entPhysicalParentRelPos.22754160	-1
ENTITY-MIB	entPhysicalParentRelPos.24504480	-1
ENTITY-MIB	entPhysicalParentRelPos.26254800	-1
ENTITY-MIB	entPhysicalParentRelPos.28005120	-1
ENTITY-MIB	entPhysicalParentRelPos.29755440	-1
ENTITY-MIB	entPhysicalParentRelPos.31505760	-1
ENTITY-MIB	entPhysicalParentRelPos.33256080	-1
ENTITY-MIB	entPhysicalParentRelPos.35006400	-1
ENTITY-MIB	entPhysicalParentRelPos.36756720	-1
ENTITY-MIB	entPhysicalParentRelPos.38507040	-1
ENTITY-MIB	entPhysicalParentRelPos.40257360	-1
ENTITY-MIB	entPhysicalParentRelPos.42007680	-1
ENTITY-MIB	entPhysicalParentRelPos.43758000	-1
ENTITY-MIB	entPhysicalParentRelPos.45508320	-1
ENTITY-MIB	entPhysicalParentRelPos.47258640	-1
ENTITY-MIB	entPhysicalParentRelPos.49008960	-1
ENTITY-MIB	entPhysicalParentRelPos.50759280	-1
ENTITY-MIB	entPhysicalParentRelPos.52509600	-1
ENTITY-MIB	entPhysicalParentRelPos.54259920	-1
ENTITY-MIB	entPhysicalParentRelPos.56010240	-1
ENTITY-MIB	entPhysicalParentRelPos.57760560	-1
ENTITY-MIB	entPhysicalParentRelPos.59510880	-1
ENTITY-MIB	entPhysicalParentRelPos.61261200	-1
ENTITY-MIB	entPhysicalParentRelPos.63011520	-1
ENTITY-MIB	entPhysicalParentRelPos.64761840	-1
ENTITY-MIB	entPhysicalParentRelPos.66512160	-1
ENTITY-MIB	entPhysicalParentRelPos.68262480	-1
ENTITY-MIB	entPhysicalParentRelPos.70012800	-1
ENTITY-MIB	entPhysicalParentRelPos.71763120	-1
ENTITY-MIB	entPhysicalParentRelPos.73513440	-1
ENTITY-MIB	entPhysicalParentRelPos.75263760	-1
ENTITY-MIB	entPhysicalParentRelPos.77014080	-1
ENTITY-MIB	entPhysicalParentRelPos.78764400	-1
ENTITY-MIB	entPhysicalParentRelPos.80514720	-1
ENTITY-MIB	entPhysicalParentRelPos.82265040	-1
ENTITY-MIB	entPhysicalParentRelPos.84015360	-1
ENTITY-MIB	entPhysicalParentRelPos.85765680	-1
ENTITY-MIB	entPhysicalParentRelPos.87516000	-1
ENTITY-MIB	entPhysicalParentRelPos.89266320	-1
ENTITY-MIB	entPhysicalParentRelPos.91016640	-1
ENTITY-MIB	entPhysicalParentRelPos.92766960	-1
ENTITY-MIB	entPhysicalParentRelPos.94517280	-1
ENTITY-MIB	entPhysicalParentRelPos.96267600	-1
ENTITY-MIB	entPhysicalParentRelPos.98017920	-1
ENTITY-MIB	entPhysicalParentRelPos.99768240	-1
ENTITY-MIB	entPhysicalParentRelPos.101518560	-1
ENTITY-MIB	entPhysicalParentRelPos.103268880	-1
ENTITY-MIB	entPhysicalParentRelPos.105019200	-1
ENTITY-MIB	entPhysicalParentRelPos.106769520	-1
ENTITY-MIB	entPhysicalParentRelPos.108519840	-1
ENTITY-MIB	entPhysicalParentRelPos.110270160	-1
ENTITY-MIB	entPhysicalParentRelPos.112020480	-1
ENTITY-MIB	entPhysicalParentRelPos.113770800	-1
ENTITY-MIB	entPhysicalName.36	H831FCBB
ENTITY-MIB	entPhysicalName.72	H801PMUB
ENTITY-MIB	entPhysicalName.1750320	RACK-300
ENTITY-MIB	entPhysicalName.1763784	H801MABR
ENTITY-MIB	entPhysicalName.1764192	SLOT-300
ENTITY-MIB	entPhysicalName.1764396	H805GPFD
ENTITY-MIB	entPhysicalName.1764397	GPON_UNI
ENTITY-MIB	entPhysicalName.1764398	GPON_UNI
ENTITY-MIB	entPhysicalName.1764399	GPON_UNI
ENTITY-MIB	entPhysicalName.1764400	GPON_UNI
ENTITY-MIB	entPhysicalName.1764401	GPON_UNI
ENTITY-MIB	entPhysicalName.1764402	GPON_UNI
ENTITY-MIB	entPhysicalName.1764403	GPON_UNI
ENTITY-MIB	entPhysicalName.1764404	GPON_UNI
ENTITY-MIB	entPhysicalName.1764405	GPON_UNI
ENTITY-MIB	entPhysicalName.1764406	GPON_UNI
ENTITY-MIB	entPhysicalName.1764407	GPON_UNI
ENTITY-MIB	entPhysicalName.1764408	GPON_UNI
ENTITY-MIB	entPhysicalName.1764409	GPON_UNI
ENTITY-MIB	entPhysicalName.1764410	GPON_UNI
ENTITY-MIB	entPhysicalName.1764411	GPON_UNI
ENTITY-MIB	entPhysicalName.1764412	GPON_UNI
ENTITY-MIB	entPhysicalName.1764600	SLOT-300
ENTITY-MIB	entPhysicalName.1764804	H805GPFD
ENTITY-MIB	entPhysicalName.1764805	GPON_UNI
ENTITY-MIB	entPhysicalName.1764806	GPON_UNI
ENTITY-MIB	entPhysicalName.1764807	GPON_UNI
ENTITY-MIB	entPhysicalName.1764808	GPON_UNI
ENTITY-MIB	entPhysicalName.1764809	GPON_UNI
ENTITY-MIB	entPhysicalName.1764810	GPON_UNI
ENTITY-MIB	entPhysicalName.1764811	GPON_UNI
ENTITY-MIB	entPhysicalName.1764812	GPON_UNI
ENTITY-MIB	entPhysicalName.1764813	GPON_UNI
ENTITY-MIB	entPhysicalName.1764814	GPON_UNI
ENTITY-MIB	entPhysicalName.1764815	GPON_UNI
ENTITY-MIB	entPhysicalName.1764816	GPON_UNI
ENTITY-MIB	entPhysicalName.1764817	GPON_UNI
ENTITY-MIB	entPhysicalName.1764818	GPON_UNI
ENTITY-MIB	entPhysicalName.1764819	GPON_UNI
ENTITY-MIB	entPhysicalName.1764820	GPON_UNI
ENTITY-MIB	entPhysicalName.1765008	SLOT-300
ENTITY-MIB	entPhysicalName.1765416	SLOT-300
ENTITY-MIB	entPhysicalName.1765620	H801MCUD1
ENTITY-MIB	entPhysicalName.1765621	ETHERNET
ENTITY-MIB	entPhysicalName.1765622	ETHERNET
ENTITY-MIB	entPhysicalName.1765654	SUB-SLOT-300
ENTITY-MIB	entPhysicalName.1765671	H801CPCB
ENTITY-MIB	entPhysicalName.1765673	ETHERNET
ENTITY-MIB	entPhysicalName.1765824	SLOT-300
ENTITY-MIB	entPhysicalName.1766028	H801MPWD
ENTITY-MIB	entPhysicalName.1766232	SLOT-300
ENTITY-MIB	entPhysicalName.3500640	RACK-300
ENTITY-MIB	entPhysicalName.5250960	RACK-300
ENTITY-MIB	entPhysicalName.7001280	RACK-300
ENTITY-MIB	entPhysicalName.8751600	RACK-300
ENTITY-MIB	entPhysicalName.10501920	RACK-300
ENTITY-MIB	entPhysicalName.12252240	RACK-300
ENTITY-MIB	entPhysicalName.14002560	RACK-300
ENTITY-MIB	entPhysicalName.15752880	RACK-300
ENTITY-MIB	entPhysicalName.17503200	RACK-300
ENTITY-MIB	entPhysicalName.19253520	RACK-300
ENTITY-MIB	entPhysicalName.21003840	RACK-300
ENTITY-MIB	entPhysicalName.22754160	RACK-300
ENTITY-MIB	entPhysicalName.24504480	RACK-300
ENTITY-MIB	entPhysicalName.26254800	RACK-300
ENTITY-MIB	entPhysicalName.28005120	RACK-300
ENTITY-MIB	entPhysicalName.29755440	RACK-300
ENTITY-MIB	entPhysicalName.31505760	RACK-300
ENTITY-MIB	entPhysicalName.33256080	RACK-300
ENTITY-MIB	entPhysicalName.35006400	RACK-300
ENTITY-MIB	entPhysicalName.36756720	RACK-300
ENTITY-MIB	entPhysicalName.38507040	RACK-300
ENTITY-MIB	entPhysicalName.40257360	RACK-300
ENTITY-MIB	entPhysicalName.42007680	RACK-300
ENTITY-MIB	entPhysicalName.43758000	RACK-300
ENTITY-MIB	entPhysicalName.45508320	RACK-300
ENTITY-MIB	entPhysicalName.47258640	RACK-300
ENTITY-MIB	entPhysicalName.49008960	RACK-300
ENTITY-MIB	entPhysicalName.50759280	RACK-300
ENTITY-MIB	entPhysicalName.52509600	RACK-300
ENTITY-MIB	entPhysicalName.54259920	RACK-300
ENTITY-MIB	entPhysicalName.56010240	RACK-300
ENTITY-MIB	entPhysicalName.57760560	RACK-300
ENTITY-MIB	entPhysicalName.59510880	RACK-300
ENTITY-MIB	entPhysicalName.61261200	RACK-300
ENTITY-MIB	entPhysicalName.63011520	RACK-300
ENTITY-MIB	entPhysicalName.64761840	RACK-300
ENTITY-MIB	entPhysicalName.66512160	RACK-300
ENTITY-MIB	entPhysicalName.68262480	RACK-300
ENTITY-MIB	entPhysicalName.70012800	RACK-300
ENTITY-MIB	entPhysicalName.71763120	RACK-300
ENTITY-MIB	entPhysicalName.73513440	RACK-300
ENTITY-MIB	entPhysicalName.75263760	RACK-300
ENTITY-MIB	entPhysicalName.77014080	RACK-300
ENTITY-MIB	entPhysicalName.78764400	RACK-300
ENTITY-MIB	entPhysicalName.80514720	RACK-300
ENTITY-MIB	entPhysicalName.82265040	RACK-300
ENTITY-MIB	entPhysicalName.84015360	RACK-300
ENTITY-MIB	entPhysicalName.85765680	RACK-300
ENTITY-MIB	entPhysicalName.87516000	RACK-300
ENTITY-MIB	entPhysicalName.89266320	RACK-300
ENTITY-MIB	entPhysicalName.91016640	RACK-300
ENTITY-MIB	entPhysicalName.92766960	RACK-300
ENTITY-MIB	entPhysicalName.94517280	RACK-300
ENTITY-MIB	entPhysicalName.96267600	RACK-300
ENTITY-MIB	entPhysicalName.98017920	RACK-300
ENTITY-MIB	entPhysicalName.99768240	RACK-300
ENTITY-MIB	entPhysicalName.101518560	RACK-300
ENTITY-MIB	entPhysicalName.103268880	RACK-300
ENTITY-MIB	entPhysicalName.105019200	RACK-300
ENTITY-MIB	entPhysicalName.106769520	RACK-300
ENTITY-MIB	entPhysicalName.108519840	RACK-300
ENTITY-MIB	entPhysicalName.110270160	RACK-300
ENTITY-MIB	entPhysicalName.112020480	RACK-300
ENTITY-MIB	entPhysicalName.113770800	RACK-300
ENTITY-MIB	entPhysicalHardwareRev.36	
ENTITY-MIB	entPhysicalHardwareRev.72	
ENTITY-MIB	entPhysicalHardwareRev.1750320	
ENTITY-MIB	entPhysicalHardwareRev.1763784	"PCB-V: H801MABR VER A  Mab-V: 0001"
ENTITY-MIB	entPhysicalHardwareRev.1764192	
ENTITY-MIB	entPhysicalHardwareRev.1764396	"PCB-V: H805GPFD VER A  Mab-V: 0000"
ENTITY-MIB	entPhysicalHardwareRev.1764397	
ENTITY-MIB	entPhysicalHardwareRev.1764398	
ENTITY-MIB	entPhysicalHardwareRev.1764399	
ENTITY-MIB	entPhysicalHardwareRev.1764400	
ENTITY-MIB	entPhysicalHardwareRev.1764401	
ENTITY-MIB	entPhysicalHardwareRev.1764402	
ENTITY-MIB	entPhysicalHardwareRev.1764403	
ENTITY-MIB	entPhysicalHardwareRev.1764404	
ENTITY-MIB	entPhysicalHardwareRev.1764405	
ENTITY-MIB	entPhysicalHardwareRev.1764406	
ENTITY-MIB	entPhysicalHardwareRev.1764407	
ENTITY-MIB	entPhysicalHardwareRev.1764408	
ENTITY-MIB	entPhysicalHardwareRev.1764409	
ENTITY-MIB	entPhysicalHardwareRev.1764410	
ENTITY-MIB	entPhysicalHardwareRev.1764411	
ENTITY-MIB	entPhysicalHardwareRev.1764412	
ENTITY-MIB	entPhysicalHardwareRev.1764600	
ENTITY-MIB	entPhysicalHardwareRev.1764804	"PCB-V: H805GPFD VER A  Mab-V: 0000"
ENTITY-MIB	entPhysicalHardwareRev.1764805	
ENTITY-MIB	entPhysicalHardwareRev.1764806	
ENTITY-MIB	entPhysicalHardwareRev.1764807	
ENTITY-MIB	entPhysicalHardwareRev.1764808	
ENTITY-MIB	entPhysicalHardwareRev.1764809	
ENTITY-MIB	entPhysicalHardwareRev.1764810	
ENTITY-MIB	entPhysicalHardwareRev.1764811	
ENTITY-MIB	entPhysicalHardwareRev.1764812	
ENTITY-MIB	entPhysicalHardwareRev.1764813	
ENTITY-MIB	entPhysicalHardwareRev.1764814	
ENTITY-MIB	entPhysicalHardwareRev.1764815	
ENTITY-MIB	entPhysicalHardwareRev.1764816	
ENTITY-MIB	entPhysicalHardwareRev.1764817	
ENTITY-MIB	entPhysicalHardwareRev.1764818	
ENTITY-MIB	entPhysicalHardwareRev.1764819	
ENTITY-MIB	entPhysicalHardwareRev.1764820	
ENTITY-MIB	entPhysicalHardwareRev.1765008	
ENTITY-MIB	entPhysicalHardwareRev.1765416	
ENTITY-MIB	entPhysicalHardwareRev.1765620	"PCB-V: H801MCUD VER A  Mab-V: 0001"
ENTITY-MIB	entPhysicalHardwareRev.1765621	
ENTITY-MIB	entPhysicalHardwareRev.1765622	
ENTITY-MIB	entPhysicalHardwareRev.1765654	
ENTITY-MIB	entPhysicalHardwareRev.1765671	"H801CPCB VER A"
ENTITY-MIB	entPhysicalHardwareRev.1765673	
ENTITY-MIB	entPhysicalHardwareRev.1765824	
ENTITY-MIB	entPhysicalHardwareRev.1766028	H801MPWD
ENTITY-MIB	entPhysicalHardwareRev.1766232	
ENTITY-MIB	entPhysicalHardwareRev.3500640	
ENTITY-MIB	entPhysicalHardwareRev.5250960	
